,AÑO,MES,FINCA,POTRERO,AREA M2,ACTIVIDAD,FECHA ACTIVIDAD,PRODUCTO,HATO,TIPO DE FORRAJE,FECHA ENTRADA,FECHA SALIDA,DIAS ANTIGUEDAD PASTOS,AFORO,FORRAJE FRECIDO,DIAS ESTADIA,NUMERO ANIMALES,LECHE TOTAL,LECHE POR DIA,LECHE POR VACA,FECHA PROYECTADA FUMIGACION,ANO FUMIGACION,MES FUMIGACION,Unnamed: 23,Unnamed: 24,Unnamed: 25,Contador,15289,Unnamed: 28,Unnamed: 29,ACTIVIDAD.1,2,Unnamed: 32,SIEMBRA,3,FUMIGADA,2.1,ABONADA,74,RENOVADA,292,CORTE,624,HENOLAJE,645,DESBROSADA,695,ROTOBO,1695,RIEGO,2175,ENMIENDA,2340,ENCALADO,2485,PASTOREO,832,INTERSIEMBRA,9197,RASTRILLO,9677
6846,2019,12,EL RECODO,56,,PASTOREO,2019-12-21,,RECODO 2,KYKUYO,2019-12-21 00:00:00,2019-12-21 00:00:00,,1.5,,1.0,131.0,2471.0,2471.0,18.862595419847327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6847,2019,12,EL RECODO,34,,PASTOREO,2019-12-21,,RECODO 3,KYKUYO,2019-12-21 00:00:00,2019-12-21 00:00:00,,1.4,,1.0,132.0,2560.0,2560.0,19.393939393939394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6848,2019,12,LA ISLA,28,,ABONADA,2019-12-22, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6849,2019,12,MANGA LARGA,3,,PASTOREO,2019-12-22,,ISLA,RAYGRAS,2019-12-22 00:00:00,2019-12-22 00:00:00,,1.2,,1.0,56.0,989.0,989.0,17.660714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,2019,12,PARAISO,15,,PASTOREO,2019-12-22,,PARAISO,KYKUYO,2019-12-22 00:00:00,2019-12-22 00:00:00,,1.4,,1.0,111.0,1767.0,1767.0,15.91891891891892,2020-01-06,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6851,2019,12,JUNCAL,6,,PASTOREO,2019-12-22,,JUNCAL,KYKUYO,2019-12-22 00:00:00,2019-12-22 00:00:00,,1.3,,1.0,128.0,2203.0,2203.0,17.2109375,2020-01-06,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6852,2019,12,EL RECODO,18,,PASTOREO,2019-12-22,,RECODO 1,KYKUYO,2019-12-22 00:00:00,2019-12-22 00:00:00,,1.4,,1.0,127.0,2459.0,2459.0,19.362204724409448,2020-01-06,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6853,2019,12,EL RECODO,56,,PASTOREO,2019-12-22,,RECODO 2,KYKUYO,2019-12-22 00:00:00,2019-12-22 00:00:00,,1.5,,1.0,132.0,2468.0,2468.0,18.696969696969695,2020-01-06,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6854,2019,12,EL RECODO,34,,PASTOREO,2019-12-22,,RECODO 3,KYKUYO,2019-12-22 00:00:00,2019-12-22 00:00:00,,1.4,,1.0,132.0,2626.0,2626.0,19.893939393939394,2020-01-06,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6855,2019,12,MANGA LARGA,3,,PASTOREO,2019-12-23,,ISLA,RAYGRAS,2019-12-23 00:00:00,2019-12-23 00:00:00,,1.2,,1.0,56.0,960.0,960.0,17.142857142857142,2020-01-07,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6856,2019,12,PARAISO,12,,PASTOREO,2019-12-23,,PARAISO,KYKUYO,2019-12-23 00:00:00,2019-12-23 00:00:00,38.0,1.3,,1.0,112.0,1855.0,1855.0,16.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6857,2019,12,JUNCAL,7,,PASTOREO,2019-12-23,,JUNCAL,KYKUYO,2019-12-23 00:00:00,2019-12-23 00:00:00,43.0,1.0,,1.0,128.0,2212.0,2212.0,17.28125,2020-01-07,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6858,2019,12,EL RECODO,19,,PASTOREO,2019-12-23,,RECODO 1,KYKUYO,2019-12-23 00:00:00,2019-12-23 00:00:00,45.0,1.7,,1.0,128.0,2495.0,2495.0,19.4921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859,2019,12,EL RECODO,58,,PASTOREO,2019-12-23,,RECODO 2,KYKUYO,2019-12-23 00:00:00,2019-12-23 00:00:00,40.0,1.65,,1.0,132.0,2612.0,2612.0,19.78787878787879,2020-01-07,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6860,2019,12,EL RECODO,33,,PASTOREO,2019-12-23,,RECODO 3,KYKUYO,2019-12-23 00:00:00,2019-12-23 00:00:00,38.0,1.3,,1.0,132.0,2600.0,2600.0,19.696969696969695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6861,2019,12,EL RECODO,35,,ABONADA,2019-12-24,fosforita 15b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6862,2019,12,LA ISLA,28,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6863,2019,12,LA ISLA,32,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6864,2019,12,LA ISLA,36,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6865,2019,12,MANGA LARGA,7,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6866,2019,12,MANGA LARGA,5,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6867,2019,12,PARAISO,2,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6868,2019,12,PARAISO,3,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6869,2019,12,PARAISO,13,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6870,2019,12,PARAISO,14,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6871,2019,12,JUNCAL,1,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6872,2019,12,JUNCAL,2,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6873,2019,12,JUNCAL,3,,FUMIGADA,2019-12-24, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6874,2019,12,PARAISO,4,,PASTOREO,2019-12-24,,ISLA,KYKUYO,2019-12-24 00:00:00,2019-12-24 00:00:00,128.0,1.3,,1.0,56.0,983.0,983.0,17.553571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6875,2019,12,PARAISO,12,,PASTOREO,2019-12-24,,PARAISO,KYKUYO,2019-12-24 00:00:00,2019-12-24 00:00:00,,1.3,,1.0,112.0,1905.0,1905.0,17.008928571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6876,2019,12,JUNCAL,8,,PASTOREO,2019-12-24,,JUNCAL,KYKUYO,2019-12-24 00:00:00,2019-12-24 00:00:00,42.0,1.0,,1.0,128.0,2312.0,2312.0,18.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6877,2019,12,EL RECODO,19,,PASTOREO,2019-12-24,,RECODO 1,KYKUYO,2019-12-24 00:00:00,2019-12-24 00:00:00,,1.7,,1.0,128.0,2471.0,2471.0,19.3046875,2020-01-08,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6878,2019,12,EL RECODO,59,,PASTOREO,2019-12-24,,RECODO 2,KYKUYO,2019-12-24 00:00:00,2019-12-24 00:00:00,38.0,1.65,,1.0,132.0,2546.0,2546.0,19.28787878787879,2020-01-08,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6879,2019,12,EL RECODO,33,,PASTOREO,2019-12-24,,RECODO 3,KYKUYO,2019-12-24 00:00:00,2019-12-24 00:00:00,,1.3,,1.0,133.0,2560.0,2560.0,19.24812030075188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6880,2019,12,PARAISO,4,,PASTOREO,2019-12-25,,ISLA,KYKUYO,2019-12-25 00:00:00,2019-12-25 00:00:00,,1.3,,1.0,56.0,983.0,983.0,17.553571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6881,2019,12,PARAISO,12,,PASTOREO,2019-12-25,,PARAISO,KYKUYO,2019-12-25 00:00:00,2019-12-25 00:00:00,,1.3,,1.0,112.0,1904.0,1904.0,17.0,2020-01-09,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6882,2019,12,JUNCAL,8,,PASTOREO,2019-12-25,,JUNCAL,KYKUYO,2019-12-25 00:00:00,2019-12-25 00:00:00,,1.0,,1.0,128.0,2201.0,2201.0,17.1953125,2020-01-09,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6883,2019,12,EL RECODO,20,,PASTOREO,2019-12-25,,RECODO 1,KYKUYO,2019-12-25 00:00:00,2019-12-25 00:00:00,49.0,1.6,,1.0,128.0,2332.0,2332.0,18.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6884,2019,12,EL RECODO,60,,PASTOREO,2019-12-25,,RECODO 2,KYKUYO,2019-12-25 00:00:00,2019-12-25 00:00:00,36.0,1.65,,1.0,134.0,2577.0,2577.0,19.23134328358209,2020-01-09,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6885,2019,12,EL RECODO,33,,PASTOREO,2019-12-25,,RECODO 3,KYKUYO,2019-12-25 00:00:00,2019-12-25 00:00:00,,1.3,,1.0,135.0,2637.0,2637.0,19.533333333333335,2020-01-09,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6886,2019,12,EL RECODO,35,,SIEMBRA,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6887,2019,12,PARAISO,4,,PASTOREO,2019-12-26,,ISLA,KYKUYO,2019-12-26 00:00:00,2019-12-26 00:00:00,,1.3,,1.0,56.0,954.0,954.0,17.035714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6888,2019,12,PARAISO,5,,PASTOREO,2019-12-26,,PARAISO,RAYGRAS,2019-12-26 00:00:00,2019-12-26 00:00:00,36.0,1.4,,1.0,112.0,1909.0,1909.0,17.044642857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6889,2019,12,JUNCAL,9,,PASTOREO,2019-12-26,,JUNCAL,KYKUYO,2019-12-26 00:00:00,2019-12-26 00:00:00,42.0,1.1,,1.0,128.0,2200.0,2200.0,17.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6890,2019,12,EL RECODO,20,,PASTOREO,2019-12-26,,RECODO 1,KYKUYO,2019-12-26 00:00:00,2019-12-26 00:00:00,,1.6,,1.0,128.0,2468.0,2468.0,19.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6891,2019,12,EL RECODO,61,,PASTOREO,2019-12-26,,RECODO 2,KYKUYO,2019-12-26 00:00:00,2019-12-26 00:00:00,,1.65,,1.0,134.0,2594.0,2594.0,19.35820895522388,2020-01-10,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6892,2019,12,EL RECODO,6,,PASTOREO,2019-12-26,,RECODO 3,KYKUYO,2019-12-26 00:00:00,2019-12-26 00:00:00,38.0,1.6,,1.0,135.0,2563.0,2563.0,18.985185185185184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6893,2019,12,EL RECODO,42,,FUMIGADA,2019-12-27,raudo 200cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6894,2019,12,EL RECODO,14,,FUMIGADA,2019-12-27,raudo 150cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6895,2019,12,EL RECODO,71,,FUMIGADA,2019-12-27,raudo 50cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6896,2019,12,EL RECODO,72,,FUMIGADA,2019-12-27,raudo 50cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6897,2019,12,PARAISO,4,,PASTOREO,2019-12-27,,ISLA,KYKUYO,2019-12-27 00:00:00,2019-12-27 00:00:00,,1.3,,1.0,56.0,952.0,952.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6898,2019,12,PARAISO,5,,PASTOREO,2019-12-27,,PARAISO,RAYGRAS,2019-12-27 00:00:00,2019-12-27 00:00:00,,1.4,,1.0,112.0,1852.0,1852.0,16.535714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6899,2019,12,JUNCAL,9,,PASTOREO,2019-12-27,,JUNCAL,KYKUYO,2019-12-27 00:00:00,2019-12-27 00:00:00,,1.1,,1.0,128.0,2218.0,2218.0,17.328125,2020-01-11,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,2019,12,EL RECODO,20,,PASTOREO,2019-12-27,,RECODO 1,KYKUYO,2019-12-27 00:00:00,2019-12-27 00:00:00,,1.6,,1.0,128.0,2503.0,2503.0,19.5546875,2020-01-11,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901,2019,12,EL RECODO,62,,PASTOREO,2019-12-27,,RECODO 2,KYKUYO,2019-12-27 00:00:00,2019-12-27 00:00:00,,1.65,,1.0,134.0,2575.0,2575.0,19.21641791044776,2020-01-11,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902,2019,12,EL RECODO,6,,PASTOREO,2019-12-27,,RECODO 3,KYKUYO,2019-12-27 00:00:00,2019-12-27 00:00:00,,1.6,,1.0,135.0,2635.0,2635.0,19.51851851851852,2020-01-11,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903,2019,12,EL RECODO,13,,FUMIGADA,2019-12-28,raudo 150cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6904,2019,12,EL RECODO,15,,FUMIGADA,2019-12-28,raudo 150cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6905,2019,12,EL RECODO,52,,FUMIGADA,2019-12-28,raudo 125cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6906,2019,12,EL RECODO,49,,FUMIGADA,2019-12-28,raudo 75cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6907,2019,12,PARAISO,4,,PASTOREO,2019-12-28,,ISLA,KYKUYO,2019-12-28 00:00:00,2019-12-28 00:00:00,,1.3,,1.0,56.0,937.0,937.0,16.732142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6908,2019,12,PARAISO,5,,PASTOREO,2019-12-28,,PARAISO,RAYGRAS,2019-12-28 00:00:00,2019-12-28 00:00:00,,1.4,,1.0,112.0,1904.0,1904.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6909,2019,12,JUNCAL,10,,PASTOREO,2019-12-28,,JUNCAL,KYKUYO,2019-12-28 00:00:00,2019-12-28 00:00:00,43.0,1.1,,1.0,130.0,2282.0,2282.0,17.553846153846155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6910,2019,12,EL RECODO,21,,PASTOREO,2019-12-28,,RECODO 1,KYKUYO,2019-12-28 00:00:00,2019-12-28 00:00:00,47.0,1.6,,1.0,128.0,2505.0,2505.0,19.5703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911,2019,12,EL RECODO,63,,PASTOREO,2019-12-28,,RECODO 2,KYKUYO,2019-12-28 00:00:00,2019-12-28 00:00:00,,1.65,,1.0,134.0,2530.0,2530.0,18.880597014925375,2020-01-12,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6912,2019,12,EL RECODO,7,,PASTOREO,2019-12-28,,RECODO 3,KYKUYO,2019-12-28 00:00:00,2019-12-28 00:00:00,38.0,1.5,,1.0,135.0,2598.0,2598.0,19.244444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6913,2019,12,LA ISLA,29,,ABONADA,2019-12-29, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6914,2019,12,EL RECODO,9,,FUMIGADA,2019-12-29,raudo 75cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6915,2019,12,PARAISO,4,,PASTOREO,2019-12-29,,ISLA,KYKUYO,2019-12-29 00:00:00,2019-12-29 00:00:00,,1.3,,1.0,56.0,933.0,933.0,16.660714285714285,2020-01-13,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6916,2019,12,PARAISO,5,,PASTOREO,2019-12-29,,PARAISO,RAYGRAS,2019-12-29 00:00:00,2019-12-29 00:00:00,,1.4,,1.0,113.0,1922.0,1922.0,17.008849557522122,2020-01-13,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6917,2019,12,JUNCAL,10,,PASTOREO,2019-12-29,,JUNCAL,KYKUYO,2019-12-29 00:00:00,2019-12-29 00:00:00,,1.1,,1.0,134.0,2265.0,2265.0,16.902985074626866,2020-01-13,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6918,2019,12,EL RECODO,21,,PASTOREO,2019-12-29,,RECODO 1,KYKUYO,2019-12-29 00:00:00,2019-12-29 00:00:00,,1.6,,1.0,129.0,2532.0,2532.0,19.627906976744185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6919,2019,12,EL RECODO,64,,PASTOREO,2019-12-29,,RECODO 2,KYKUYO,2019-12-29 00:00:00,2019-12-29 00:00:00,,1.65,,1.0,134.0,2498.0,2498.0,18.64179104477612,2020-01-13,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6920,2019,12,EL RECODO,7,,PASTOREO,2019-12-29,,RECODO 3,KYKUYO,2019-12-29 00:00:00,2019-12-29 00:00:00,,1.5,,1.0,135.0,2655.0,2655.0,19.666666666666668,2020-01-13,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6921,2019,12,EL RECODO,1,,FUMIGADA,2019-12-30,skel 400cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6922,2019,12,EL RECODO,2,,FUMIGADA,2019-12-30,skel 400cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6923,2019,12,EL RECODO,10,,FUMIGADA,2019-12-30,raudo 150cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6924,2019,12,MANGA LARGA,8,,FUMIGADA,2019-12-30, RAUDO SOLUFOLIAR MEDIO POTRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6925,2019,12,MANGA LARGA,4,,FUMIGADA,2019-12-30, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6926,2019,12,PARAISO,1,,FUMIGADA,2019-12-30, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6927,2019,12,PARAISO,15,,FUMIGADA,2019-12-30, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6928,2019,12,JUNCAL,4,,FUMIGADA,2019-12-30, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6929,2019,12,JUNCAL,11,,FUMIGADA,2019-12-30, RAUDO SOLUFOLIAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6930,2019,12,LA ISLA,29,,PASTOREO,2019-12-30,,ISLA,RAYGRAS,2019-12-30 00:00:00,2019-12-30 00:00:00,,1.3,,1.0,56.0,984.0,984.0,17.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6931,2019,12,PARAISO,6,,PASTOREO,2019-12-30,,PARAISO,KYKUYO,2019-12-30 00:00:00,2019-12-30 00:00:00,39.0,1.3,,1.0,113.0,1748.0,1748.0,15.469026548672566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932,2019,12,JUNCAL,13,,PASTOREO,2019-12-30,,JUNCAL,KYKUYO,2019-12-30 00:00:00,2019-12-30 00:00:00,42.0,1.3,,1.0,134.0,2316.0,2316.0,17.28358208955224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6933,2019,12,EL RECODO,21,,PASTOREO,2019-12-30,,RECODO 1,KYKUYO,2019-12-30 00:00:00,2019-12-30 00:00:00,,1.6,,1.0,129.0,2490.0,2490.0,19.302325581395348,2020-01-14,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6934,2019,12,EL RECODO,59,,PASTOREO,2019-12-30,,RECODO 2,KYKUYO,2019-12-30 00:00:00,2019-12-30 00:00:00,6.0,1.5,,1.0,136.0,2605.0,2605.0,19.154411764705884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6935,2019,12,EL RECODO,5,,PASTOREO,2019-12-30,,RECODO 3,KYKUYO,2019-12-30 00:00:00,2019-12-30 00:00:00,38.0,1.3,,1.0,135.0,2681.0,2681.0,19.85925925925926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6936,2019,12,EL RECODO,16,,FUMIGADA,2019-12-31,raudo 150cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6937,2019,12,EL RECODO,34,,FUMIGADA,2019-12-31,skel 400cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6938,2019,12,EL RECODO,50,,FUMIGADA,2019-12-31,raudo 113cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6939,2019,12,EL RECODO,51,,FUMIGADA,2019-12-31,raudo 113cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6940,2019,12,LA ISLA,29,,PASTOREO,2019-12-31,,ISLA,RAYGRAS,2019-12-31 00:00:00,2019-12-31 00:00:00,,1.3,,1.0,56.0,975.0,975.0,17.410714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6941,2019,12,PARAISO,6,,PASTOREO,2019-12-31,,PARAISO,KYKUYO,2019-12-31 00:00:00,2019-12-31 00:00:00,,1.3,,1.0,113.0,1685.0,1685.0,14.91150442477876,2020-01-15,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6942,2019,12,JUNCAL,13,,PASTOREO,2019-12-31,,JUNCAL,KYKUYO,2019-12-31 00:00:00,2019-12-31 00:00:00,,1.3,,1.0,134.0,2244.0,2244.0,16.746268656716417,2020-01-15,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6943,2019,12,EL RECODO,26,,PASTOREO,2019-12-31,,RECODO 1,KYKUYO,2019-12-31 00:00:00,2019-12-31 00:00:00,100.0,1.4,,1.0,129.0,2470.0,2470.0,19.147286821705425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6944,2019,12,EL RECODO,59,,PASTOREO,2019-12-31,,RECODO 2,KYKUYO,2019-12-31 00:00:00,2019-12-31 00:00:00,,1.5,,1.0,111.0,2615.0,2615.0,23.55855855855856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6945,2019,12,EL RECODO,5,,PASTOREO,2019-12-31,,RECODO 3,KYKUYO,2019-12-31 00:00:00,2019-12-31 00:00:00,,1.3,,1.0,136.0,2753.0,2753.0,20.24264705882353,2020-01-15,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6946,2020,1,EL RECODO,48,,FUMIGADA,2020-01-01,raudo 113cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6947,2020,1,EL RECODO,4,,FUMIGADA,2020-01-01,skel 400cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6948,2020,1,EL RECODO,47,,FUMIGADA,2020-01-01,raudo 113cc y solufoliar ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
